cod_mun,mun,longitude,latitude
2910057,DIAS D'ÁVILA,-38.2979935898508,-12.604368416820499
2910107,DOM BASÍLIO,-41.770877580695704,-13.7633265545771
2910206,DOM MACEDO COSTA,-39.188094169582,-12.911489262313001
2910305,ELÍSIO MEDRADO,-39.520485555149605,-12.9433258382093
2910404,ENCRUZILHADA,-40.9091207501114,-15.534580180260699
2910503,ENTRE RIOS,-38.078777019756,-11.937261370443402
2910602,ESPLANADA,-37.944981474098604,-11.799409496062
2910701,EUCLIDES DA CUNHA,-39.0142487251363,-10.5058180636519
2910727,EUNÁPOLIS,-39.5841719409864,-16.375167232256402
2910750,FÁTIMA,-38.2086747828629,-10.6001702140173
2910776,FEIRA DA MATA,-44.283463938437,-14.2105645058372
2910800,FEIRA DE SANTANA,-38.960033096321396,-12.229284252480099
2910859,FILADÉLFIA,-40.137826876783706,-10.7384641099353
2910909,FIRMINO ALVES,-39.92144176362721,-14.9849353752521
2911006,FLORESTA AZUL,-39.6565235874089,-14.862798396622699
2911105,FORMOSA DO RIO PRETO,-45.190990909729,-11.0470324906679
2911204,GANDU,-39.4863240792918,-13.7437807885113
2911253,GAVIÃO,-39.786112929979,-11.470895459125302
2911303,GENTIO DO OURO,-42.5047423861031,-11.4275313127499
2911402,GLÓRIA,-38.2592732301041,-9.34017318364545
2911501,GONGOGI,-39.467239654953104,-14.323713299330098
2911600,GOVERNADOR MANGABEIRA,-39.0340236148013,-12.601553838445001
2911659,GUAJERU,-41.9371481668575,-14.546962271672301
2911709,GUANAMBI,-42.7785619667054,-14.225315027007598
2911808,GUARATINGA,-39.781284470783795,-16.5812160355631
2911857,HELIÓPOLIS,-38.2802330422697,-10.6752987880285
2911907,IAÇU,-40.2133652349888,-12.7691377865306
2912004,IBIASSUCÊ,-42.255774354665206,-14.2767025345281
2912103,IBICARAÍ,-39.5915412034881,-14.865763141379302
2912202,IBICOARA,-41.2720658080785,-13.4263272087783
2912301,IBICUÍ,-39.989832105684705,-14.8430903650876
2912400,IBIPEBA,-42.011248439896,-11.637526443155801
2912509,IBIPITANGA,-42.4912287412418,-12.879106145324199
2912608,IBIQUERA,-40.9354210018921,-12.6499286126214
2912707,IBIRAPITANGA,-39.3744665327401,-14.165032496122501
2912806,IBIRAPUÃ,-40.1063094115419,-17.684197144216498
2912905,IBIRATAIA,-39.6409188889228,-14.0672690808107
2913002,IBITIARA,-42.213294323499,-12.6455137042392
2913101,IBITITÁ,-41.9751521500745,-11.552770722407502
2913200,IBOTIRAMA,-43.218696264965494,-12.1840135690449
2913309,ICHU,-39.188716305461895,-11.7552498736675
2913408,IGAPORÃ,-42.717879807498896,-13.767976477529302
2913457,IGRAPIÚNA,-39.1400807978716,-13.820402442339699
2913507,IGUAÍ,-40.0975134505707,-14.757962525569802
2913606,ILHÉUS,-39.0431842869426,-14.793320269725198
2913705,INHAMBUPE,-38.3540192706032,-11.789127464093198
2913804,IPECAETÁ,-39.3060256383634,-12.314199306347101
2913903,IPIAÚ,-39.7356541802101,-14.137473671262901
2914000,IPIRÁ,-39.7407084849396,-12.160286880895699
2914109,IPUPIARA,-42.610688853898104,-11.8288274008654
2914208,IRAJUBA,-40.0838518009128,-13.2566101533511
2914307,IRAMAIA,-40.969582478347604,-13.293651193414199
2914406,IRAQUARA,-41.6179588573912,-12.243501016417598
2914505,IRARÁ,-38.771650778379396,-12.0337039631626
2914604,IRECÊ,-41.8588604758612,-11.3033796242944
2914653,ITABELA,-39.5532377750796,-16.575836056751402
2914703,ITABERABA,-40.306994919740006,-12.532254088978698
2914802,ITABUNA,-39.2731089520081,-14.789039548603
2914901,ITACARÉ,-38.9948415531018,-14.278249285587
2915007,ITAETÉ,-40.9634187749058,-12.982033994503801
2915106,ITAGI,-40.013624993101296,-14.1617937177936
2915205,ITAGIBÁ,-39.848515556557295,-14.286514167771001
2915304,ITAGIMIRIM,-39.61519181091,-16.088143275929998
2915353,ITAGUAÇU DA BAHIA,-42.4011571242595,-11.0087222103694
2915403,ITAJU DO COLÔNIA,-39.724724614929706,-15.140193552404199
2915502,ITAJUÍPE,-39.3817881541009,-14.6780189897835
2915601,ITAMARAJU,-39.533039884554796,-17.042337599666098
2915700,ITAMARI,-39.6763483469467,-13.774836755857
2915809,ITAMBÉ,-40.6240417223752,-15.248019193977198
2915908,ITANAGRA,-38.038180941193794,-12.268163143855
2916005,ITANHÉM,-40.327048648975705,-17.1663329036881
2916104,ITAPARICA,-38.6840303112952,-12.881489052820498
2916203,ITAPÉ,-39.429962728368004,-14.894807960836001
2916302,ITAPEBI,-39.5285413926178,-15.972166655067301
2916401,ITAPETINGA,-40.2473809072369,-15.246167188692
2916500,ITAPICURU,-38.218612375549,-11.3109527005757
2916609,ITAPITANGA,-39.5663618837119,-14.421194738692801
2916708,ITAQUARA,-39.93824359363661,-13.446409002767599
2916807,ITARANTIM,-40.0615452743889,-15.657830041621699
2916856,ITATIM,-39.703774606226396,-12.7092465330848
2916906,ITIRUÇU,-40.1461722976579,-13.5323986079019
2917003,ITIÚBA,-39.8532769742179,-10.6919012256505
2917102,ITORORÓ,-40.0717033442151,-15.119037314026198
2917201,ITUAÇU,-41.3109815271264,-13.807407146168
2917300,ITUBERÁ,-39.149042491857,-13.736156905668302
2917334,IUIÚ,-43.556402615529,-14.412146036422902
2917359,JABORANDI,-44.4659699896562,-13.625934001962099
2917409,JACARACI,-42.4306087705946,-14.849190570209698
2917508,JACOBINA,-40.5130176278701,-11.1850621601419
2917607,JAGUAQUARA,-39.9702551831643,-13.530698630843
2917706,JAGUARARI,-40.193611466193204,-10.2628542593016
2917805,JAGUARIPE,-38.891418627708795,-13.115063888382302
2917904,JANDAÍRA,-37.786868491229704,-11.5657484739409
2918001,JEQUIÉ,-40.088607327476296,-13.8556640076641
2918100,JEREMOABO,-38.3518191467426,-10.0622424076243
2918209,JIQUIRIÇÁ,-39.5765017781122,-13.2523063492574
2918308,JITAÚNA,-39.88963217666711,-14.017428697909699
2918357,JOÃO DOURADO,-41.6599891797839,-11.3464052247312
2918407,JUAZEIRO,-40.503552159443394,-9.41071709622786
2918456,JUCURUÇU,-40.158812629938005,-16.8445161458114
2918506,JUSSARA,-41.979731927547796,-11.054554948352498
2918555,JUSSARI,-39.4949398662896,-15.1904562989287
2918605,JUSSIAPE,-41.590142014589894,-13.512950342097199
2918704,LAFAIETE COUTINHO,-40.21060588280471,-13.6529994248073
2918753,LAGOA REAL,-42.1457118363755,-14.030028985632999
2918803,LAJE,-39.427552152912,-13.1796486824668
2918902,LAJEDÃO,-40.3458465320806,-17.6121309379681
2919009,LAJEDINHO,-40.903709970347,-12.3603741929439
2919058,LAJEDO DO TABOCAL,-40.225229503190796,-13.4725200035757
2919108,LAMARÃO,-38.8929803339265,-11.7915777403757
2919157,LAPÃO,-41.8319086533875,-11.380139053919802
2919207,LAURO DE FREITAS,-38.3234616102514,-12.8967176089245
2919306,LENÇÓIS,-41.394031136117704,-12.564063115641199
2919405,LICÍNIO DE ALMEIDA,-42.5026836358801,-14.6758660767898
2919504,LIVRAMENTO DE NOSSA SENHORA,-41.8403872818085,-13.6495009052305
2919553,LUÍS EDUARDO MAGALHÃES,-45.8004644064563,-12.0783722561969
2919603,MACAJUBA,-40.3651796434378,-12.1413926805595
2919702,MACARANI,-40.4220441103433,-15.5673161525245
2919801,MACAÚBAS,-42.6946657468879,-13.023671669856201
2919900,MACURURÉ,-39.0595150265112,-9.1747059108515
2919926,MADRE DE DEUS,-38.602768566909205,-12.740312654533401
2919959,MAETINGA,-41.483656695321706,-14.661266359057802
2920007,MAIQUINIQUE,-40.2605151185559,-15.6197717025776
2920106,MAIRI,-40.1497825191557,-11.7111106230505
2920205,MALHADA,-43.771620317670205,-14.340383284084199
2920304,MALHADA DE PEDRAS,-41.8786983400613,-14.377945403832099
2920403,MANOEL VITORINO,-40.2420162476621,-14.145932206018902
2920452,MANSIDÃO,-44.036485409563205,-10.715828960029
2920502,MARACÁS,-40.4312875473779,-13.4376744923124
2920601,MARAGOGIPE,-38.9188814371553,-12.7751199192363
2920700,MARAÚ,-39.0249517556685,-14.105530671656
2920809,MARCIONÍLIO SOUZA,-40.534529989320205,-13.0035103723106
2920908,MASCOTE,-39.302400452721706,-15.5659880327486
2921005,MATA DE SÃO JOÃO,-38.2972993248088,-12.5299707907046
2921054,MATINA,-42.8429324443126,-13.912636011070399
2921104,MEDEIROS NETO,-40.220174208006,-17.370409482092
2921203,MIGUEL CALMON,-40.5960696127369,-11.4283442062266
2921302,MILAGRES,-39.8591271004733,-12.870574915139501
2921401,MIRANGABA,-40.5747927022127,-10.956117284944401
2921450,MIRANTE,-40.773566597900896,-14.239817921132099
2921500,MONTE SANTO,-39.3327059520687,-10.440157740658
2921609,MORPARÁ,-43.277913407003204,-11.5580425446035
2921708,MORRO DO CHAPÉU,-41.1590965077636,-11.550126110504902
2921807,MORTUGABA,-42.380448922323104,-15.016407290365802
2921906,MUCUGÊ,-41.373213011866795,-13.0038942044712
2922003,MUCURI,-39.5475458898298,-18.0885397388763
2922052,MULUNGU DO MORRO,-41.6438000095819,-11.967220021102
2922102,MUNDO NOVO,-40.4714981500981,-11.864722748623901
2922201,MUNIZ FERREIRA,-39.1129817012099,-12.9973037019252
2922250,MUQUÉM DE SÃO FRANCISCO,-43.551859915059005,-12.068261264930001
2922300,MURITIBA,-38.9886888174458,-12.623372441536901
2922409,MUTUÍPE,-39.5041638520156,-13.2293733236817
2922508,NAZARÉ,-39.0106225828794,-13.035148220181199
2922607,NILO PEÇANHA,-39.112985509073205,-13.604494420441501
2922656,NORDESTINA,-39.4291308507325,-10.832053524846199
2922706,NOVA CANAÃ,-40.145174652014,-14.7935980876719
2922730,NOVA FÁTIMA,-39.632217091894205,-11.6083983892313
2922755,NOVA IBIÁ,-39.6256860494916,-13.8099073660338
2922805,NOVA ITARANA,-40.0692497332534,-13.0330498856442
2922854,NOVA REDENÇÃO,-41.0688595103445,-12.818867567511198
2922904,NOVA SOURE,-38.4846139269682,-11.2380081972295
2923001,NOVA VIÇOSA,-39.3720115380737,-17.8933917821787
2923035,NOVO HORIZONTE,-42.167788448517,-12.8019973640359
2923050,NOVO TRIUNFO,-38.4155813480126,-10.342018230888
2923100,OLINDINA,-38.3310801960897,-11.3583061402444
2923209,OLIVEIRA DOS BREJINHOS,-42.897019768671,-12.320588950042401
2923308,OURIÇANGAS,-38.6284167702128,-12.0068519179474
2923357,OUROLÂNDIA,-41.0818117290063,-10.964617650427801
2923407,PALMAS DE MONTE ALTO,-43.170512131516396,-14.257350994356
2923506,PALMEIRAS,-41.5773369327133,-12.5100711046145
2923605,PARAMIRIM,-42.240648777677,-13.442426657155302
2923704,PARATINGA,-43.182025075577705,-12.690697124929098
2923803,PARIPIRANGA,-37.8704477007211,-10.6759923133197
2923902,PAU BRASIL,-39.64878203611389,-15.4636188168583
2924009,PAULO AFONSO,-38.2183289682262,-9.40333169737823
2924058,PÉ DE SERRA,-39.6094253290429,-11.8311793085998
2924108,PEDRÃO,-38.6490014216411,-12.143587203813901
2924207,PEDRO ALEXANDRE,-37.8992615844143,-10.010071580454
2924306,PIATÃ,-41.7706230393181,-13.1644568682516
2924405,PILÃO ARCADO,-42.4847567624654,-9.997771055999909
2924504,PINDAÍ,-42.6870333191128,-14.489987540493901
2924603,PINDOBAÇU,-40.357159193636,-10.7342066123577
2924652,PINTADAS,-39.9082386319335,-11.808036509065198
2924678,PIRAÍ DO NORTE,-39.3745221879491,-13.7612250392524
2924702,PIRIPÁ,-41.724865827275295,-14.9468709101065
2924801,PIRITIBA,-40.5513277059088,-11.737234001777502
2924900,PLANALTINO,-40.3683973567155,-13.256608753379801
2925006,PLANALTO,-40.4846403764104,-14.6701699702495
2925105,POÇÕES,-40.3651272938438,-14.5223245425648
2925204,POJUCA,-38.327166877104794,-12.4292631348677
2925253,PONTO NOVO,-40.135392845065,-10.8671478313026
2925303,PORTO SEGURO,-39.062113523890204,-16.449056179364298
2925402,POTIRAGUÁ,-39.8756600705601,-15.5924563116907
2925501,PRADO,-39.229238421169,-17.3295639893846
2925600,PRESIDENTE DUTRA,-41.990930902445,-11.296504066349002
2925709,PRESIDENTE JÂNIO QUADROS,-41.6824426344039,-14.685395366954
2925758,PRESIDENTE TANCREDO NEVES,-39.4240598299107,-13.4708417736022
2925808,QUEIMADAS,-39.62640682660071,-10.9763905291559
2925907,QUIJINGUE,-39.2066092540489,-10.7516723300366
2925931,QUIXABEIRA,-40.121496594934605,-11.4086852033198
2925956,RAFAEL JAMBEIRO,-39.5006356828925,-12.407417354473901
2926004,REMANSO,-42.0796675416606,-9.623906789210741
2926103,RETIROLÂNDIA,-39.4241777923454,-11.4896669831527
2926202,RIACHÃO DAS NEVES,-44.9164697719097,-11.7462475299556
2926301,RIACHÃO DO JACUÍPE,-39.3830354938567,-11.805979025923701
2926400,RIACHO DE SANTANA,-42.9383471199804,-13.6065881421409
2926509,RIBEIRA DO AMPARO,-38.4305538667121,-11.039158280074199
2926608,RIBEIRA DO POMBAL,-38.536098787433296,-10.836278074768698
2926657,RIBEIRÃO DO LARGO,-40.743859761924796,-15.4640596335135
2926707,RIO DE CONTAS,-41.818790556361705,-13.5886077869907
2926806,RIO DO ANTÔNIO,-42.075055335010205,-14.4085096465099
2926905,RIO DO PIRES,-42.2878777528384,-13.118663138699699
2927002,RIO REAL,-37.9335777751436,-11.4849354254303
2927101,RODELAS,-38.7723090006586,-8.84499653356944
2927200,RUY BARBOSA,-40.5003712305803,-12.2893169587982
2927309,SALINAS DA MARGARIDA,-38.757943950869006,-12.877997054567
2927408,SALVADOR,-38.4880614840079,-13.0147719115328
2927507,SANTA BÁRBARA,-38.966139006438496,-11.956902834138802
2927606,SANTA BRÍGIDA,-38.1278183662894,-9.73189095954201
2927705,SANTA CRUZ CABRÁLIA,-39.0131825840709,-16.3380965838173
2927804,SANTA CRUZ DA VITÓRIA,-39.8118359700429,-14.960078310707901
2927903,SANTA INÊS,-39.8276053254776,-13.298687223335
2928000,SANTALUZ,-39.37737779626671,-11.253360034458598
2928059,SANTA LUZIA,-39.3324934250425,-15.4327879846348
2928109,SANTA MARIA DA VITÓRIA,-44.1983088657849,-13.3935452501399
2928208,SANTANA,-44.0532579029164,-12.98075117473
2928307,SANTANÓPOLIS,-38.867161807705294,-12.0284068880334
2928406,SANTA RITA DE CÁSSIA,-44.519049720278794,-11.008045069851699
2928505,SANTA TERESINHA,-39.521140056174396,-12.772851771232
2928604,SANTO AMARO,-38.7090314624696,-12.549140108661803
2928703,SANTO ANTÔNIO DE JESUS,-39.2611312580459,-12.9680077697186
2928802,SANTO ESTÊVÃO,-39.253190203513796,-12.428893228861101
2928901,SÃO DESIDÉRIO,-44.974096239621495,-12.360895490537699
2928950,SÃO DOMINGOS,-39.5262647672412,-11.463466134185698
2929008,SÃO FÉLIX,-38.9687185313515,-12.6057132519818
2929057,SÃO FÉLIX DO CORIBE,-44.1968725574679,-13.4042182497929
2929107,SÃO FELIPE,-39.0840148984065,-12.8450782150251
2929206,SÃO FRANCISCO DO CONDE,-38.6757980532931,-12.629982804403902
2929255,SÃO GABRIEL,-41.8742692011285,-11.2267073342793
2929305,SÃO GONÇALO DOS CAMPOS,-38.949772430601,-12.430309804238801
2929354,SÃO JOSÉ DA VITÓRIA,-39.338920502937,-15.078178211377999
2929370,SÃO JOSÉ DO JACUÍPE,-40.0236558829144,-11.505326093792
2929404,SÃO MIGUEL DAS MATAS,-39.4557804260308,-13.0517330820998
2929503,SÃO SEBASTIÃO DO PASSÉ,-38.495309845373995,-12.512724642985
2929602,SAPEAÇU,-39.194808436624605,-12.7351614750528
2929701,SÁTIRO DIAS,-38.5913537821245,-11.600809045415199
2929750,SAUBARA,-38.770606830004795,-12.7369036248191
2929800,SAÚDE,-40.4185507431154,-10.9411051662096
2929909,SEABRA,-41.768201241090495,-12.418763186516198
2930006,SEBASTIÃO LARANJEIRAS,-42.9441131530547,-14.574822392347802
2930105,SENHOR DO BONFIM,-40.189984539995606,-10.4567714931968
2930154,SERRA DO RAMALHO,-43.580730742145604,-13.564465988071499
2930204,SENTO SÉ,-41.8909969156275,-9.74037980462474
2930303,SERRA DOURADA,-43.952337255892104,-12.7625947392978
2930402,SERRA PRETA,-39.3325039202553,-12.1597268274139
2930501,SERRINHA,-39.008132628756,-11.6595317243643
2930600,SERROLÂNDIA,-40.299905217028,-11.416031898108802
2930709,SIMÕES FILHO,-38.4115191932451,-12.783941483367801
2930758,SÍTIO DO MATO,-43.4664411672544,-13.0857927061126
2930766,SÍTIO DO QUINTO,-38.2003708811346,-10.3641586477739
2930774,SOBRADINHO,-40.7915948463624,-9.470806638499939
2930808,SOUTO SOARES,-41.644248389869105,-12.092596003418901
2930907,TABOCAS DO BREJO VELHO,-44.0111890670864,-12.7073009223161
2931004,TANHAÇU,-41.2543335107241,-14.0255080592255
2931053,TANQUE NOVO,-42.49061251149811,-13.5465603206792
2931103,TANQUINHO,-39.100547165361,-11.9716930934711
2931202,TAPEROÁ,-39.1006222478813,-13.530992633168198
2931301,TAPIRAMUTÁ,-40.7887003322581,-11.8523411104563
2931350,TEIXEIRA DE FREITAS,-39.7445176868085,-17.537749881681098
2931400,TEODORO SAMPAIO,-38.6419275419473,-12.3014071565363
2931509,TEOFILÂNDIA,-39.0058128587129,-11.482924631754901
2931608,TEOLÂNDIA,-39.48938578860229,-13.601106007010697
2931707,TERRA NOVA,-38.6231018591955,-12.4030919013749
2931806,TREMEDAL,-41.40957631959321,-14.972471772272598
2931905,TUCANO,-38.7859480015492,-10.964300169567302
2932002,UAUÁ,-39.4880641705295,-9.83265416561483
2932101,UBAÍRA,-39.662032567227996,-13.2680894848911
2932200,UBAITABA,-39.322547405758904,-14.3104363678067
2932309,UBATÃ,-39.5226677883931,-14.211466553942001
2932408,UIBAÍ,-42.1337955487965,-11.3381145644914
2932457,UMBURANAS,-41.332914130290106,-10.7292712187978
2932507,UNA,-39.0747128879619,-15.294208064906002
2932606,URANDI,-42.6589988097565,-14.763242183789899
2932705,URUÇUCA,-39.283801878849296,-14.592035453515301
2932804,UTINGA,-41.0958288508152,-12.0833176629994
2932903,VALENÇA,-39.0723502471979,-13.370341506502
2933000,VALENTE,-39.464246066308206,-11.412489535751
2933059,VÁRZEA DA ROÇA,-40.140637083853505,-11.5989862634569
2933109,VÁRZEA DO POÇO,-40.3189181998398,-11.5239795325989
2933158,VÁRZEA NOVA,-40.9458459310635,-11.2572312022726
2933174,VARZEDO,-39.393475834738105,-12.975312564956699
2933208,VERA CRUZ,-38.6191597463471,-12.9357333313259
2933257,VEREDA,-40.0844849278142,-17.223934059379697
2933307,VITÓRIA DA CONQUISTA,-40.8398095371781,-14.8480048115856
2933406,WAGNER,-41.169626985929,-12.284250789937902
2933455,WANDERLEY,-43.8889295198526,-12.1201503140061
2933505,WENCESLAU GUIMARÃES,-39.479670803191205,-13.688587752525
2933604,XIQUE-XIQUE,-42.72550800116179,-10.8249744181433
3100104,ABADIA DOS DOURADOS,-47.396832440622205,-18.487564958939
3100203,ABAETÉ,-45.44619141720489,-19.155847694144498
3100302,ABRE CAMPO,-42.4809899866789,-20.301445283840398
3100401,ACAIACA,-43.14823890183471,-20.360408931255897
3100500,AÇUCENA,-42.5462108797345,-19.0767128936334
3100609,ÁGUA BOA,-42.38964323008471,-17.991053049641604
3100708,ÁGUA COMPRIDA,-48.1080767741672,-20.0593124134427
3100807,AGUANIL,-45.3894653434948,-20.9374322025454
3100906,ÁGUAS FORMOSAS,-40.9352279398691,-17.082304319556698
3101003,ÁGUAS VERMELHAS,-41.45878830412,-15.745319945169499
3101102,AIMORÉS,-41.0733274627961,-19.491950149268302
3101201,AIURUOCA,-44.6028244646276,-21.975896655915697
3101300,ALAGOA,-44.6380988671778,-22.171135664433397
3101409,ALBERTINA,-46.61160257336739,-22.199764481904896
3101508,ALÉM PARAÍBA,-42.6959466024573,-21.8768037118642
3101607,ALFENAS,-45.9489181992359,-21.428178122919103
3101631,ALFREDO VASCONCELOS,-43.773889952739204,-21.139423464834397
3101706,ALMENARA,-40.697651183251295,-16.1806161743577
3101805,ALPERCATA,-41.989129111595396,-18.986831256466
3101904,ALPINÓPOLIS,-46.3894825347688,-20.8618546557469
3102001,ALTEROSA,-46.14532056146971,-21.255869951920896
3102050,ALTO CAPARAÓ,-41.873083740031,-20.4443611209763
3102100,ALTO RIO DOCE,-43.418870664180005,-21.0221461475547
3102209,ALVARENGA,-41.7264422739295,-19.4144696868442
3102308,ALVINÓPOLIS,-43.06608323810921,-20.114763482364303
3102407,ALVORADA DE MINAS,-43.366084343432206,-18.733593024363
3102506,AMPARO DO SERRA,-42.8072021533658,-20.5100666871252
3102605,ANDRADAS,-46.575583000941,-22.072807344108895
3102704,CACHOEIRA DE PAJEÚ,-41.496410368358795,-15.965175841742198
3102803,ANDRELÂNDIA,-44.31769903792829,-21.7369681986895
3102852,ANGELÂNDIA,-42.2664504899208,-17.7277898321354
3102902,ANTÔNIO CARLOS,-43.755641009845704,-21.3185803699484
3103009,ANTÔNIO DIAS,-42.8695452089701,-19.651466672641998
3103108,ANTÔNIO PRADO DE MINAS,-42.1093426501154,-21.0182320587864
3103207,ARAÇAÍ,-44.2469237128616,-19.2003638594211
3103306,ARACITABA,-43.3815562385328,-21.3392687360042
3103405,ARAÇUAÍ,-42.064206549541105,-16.8517813953624
3103504,ARAGUARI,-48.191605379029205,-18.6482695268138
3103603,ARANTINA,-44.2469542481005,-21.916104228233102
3103702,ARAPONGA,-42.5262730999891,-20.665661731294502
3103751,ARAPORÃ,-49.1900866447003,-18.441909376646
3103801,ARAPUÁ,-46.1545977684885,-19.0338552875261
3103900,ARAÚJOS,-45.1667022785262,-19.9467853401902
3104007,ARAXÁ,-46.940009890021294,-19.591329802783697
3104106,ARCEBURGO,-46.944354131699,-21.3601814752415
3104205,ARCOS,-45.54363187123629,-20.2825631199368
3104304,AREADO,-46.14655946612571,-21.358382357539398
3104403,ARGIRITA,-42.8364467678468,-21.6075545062609
3104452,ARICANDUVA,-42.5592310545725,-17.8677629385128
3104502,ARINOS,-46.1077521361039,-15.9217716943489
3104601,ASTOLFO DUTRA,-42.859644314202704,-21.3112038507544
3104700,ATALÉIA,-41.110558389941396,-18.045919809150398
3104809,AUGUSTO DE LIMA,-44.2752188423279,-18.112548103742302
3104908,BAEPENDI,-44.89037066275829,-21.9576108079318
3105004,BALDIM,-43.957040641317796,-19.2864373041598
3105103,BAMBUÍ,-45.9790448126104,-20.0118916914226
3105202,BANDEIRA,-40.5588864205795,-15.884976979156301
